date,biome,fire_power,had_fire_outbreak,precip_sum,temp_mean,hum_mean,had_min_rain,had_strong_rain,days_wo_rain,days_wo_strong_rain
2010-01-07,Pantanal,,0.0,7.562500000000001,27.09867424242424,79.15577651515152,11.0,2.0,0.75,4.5625
2010-01-08,Amazonia,,17.0,10.835909090909091,26.38129975920632,81.59539865261215,235.0,143.0,2.459090909090909,3.825
2010-01-08,Caatinga,,0.0,2.525681818181818,25.958878639565178,73.45764409461935,183.0,84.0,3.8170454545454544,5.213636363636364
2010-01-08,Cerrado,,12.0,8.66387900355872,24.010853916181162,81.9028118250987,629.0,350.0,1.5551601423487544,3.25711743772242
2010-01-08,Mata Atlantica,,9.0,2.9059642147117297,24.16904246955026,78.26517572330212,429.0,164.0,2.8489065606361827,4.526341948310139
2010-01-08,Pampa,,0.0,0.8811881188118812,22.4891501650165,74.95585808580859,8.0,5.0,2.227722772277228,3.633663366336634
2010-01-08,Pantanal,,0.0,4.425,26.92005208333333,79.63802083333333,7.0,1.0,1.3125,5.5
2010-01-09,Amazonia,,2.0,5.812413793103448,25.871739979520378,83.63514268889818,168.0,75.0,2.3333333333333335,4.190804597701149
2010-01-09,Caatinga,,5.0,2.751590909090909,25.364896651647843,76.20589855777021,243.0,85.0,3.8840909090909093,5.757954545454545
2010-01-09,Cerrado,,7.0,2.9806049822064056,24.74504118314816,77.06977876093187,237.0,93.0,2.195729537366548,4.064056939501779
2010-01-09,Mata Atlantica,,16.0,3.2052683896620278,24.54357458654929,77.68484710060105,429.0,211.0,3.15506958250497,4.97117296222664
2010-01-09,Pampa,,1.0,18.415841584158414,24.428855385538554,83.22344734473448,54.0,47.0,1.5247524752475248,2.1485148514851486
2010-01-09,Pantanal,,0.0,5.4375,25.952746212121212,83.49408143939394,6.0,3.0,1.5625,5.1875
2010-01-10,Amazonia,,10.0,7.0473563218390805,26.065472326557625,81.99226858194328,123.0,96.0,2.8505747126436782,4.411494252873563
2010-01-10,Caatinga,,0.0,2.189090909090909,25.272879408581613,75.75376360771581,132.0,49.0,4.181818181818182,6.429545454545455
2010-01-10,Cerrado,,5.0,2.7209964412811387,25.18559525008782,74.32247098733167,240.0,83.0,2.7419928825622777,4.744661921708185
2010-01-10,Mata Atlantica,,0.0,4.519702233250621,24.33353143616369,78.59959597369877,608.0,302.0,3.434739454094293,5.4287841191067
2010-01-10,Pampa,,0.0,8.542574257425741,24.652696519651965,84.78300330033004,39.0,32.0,1.811881188118812,2.633663366336634
2010-01-10,Pantanal,,0.0,17.5625,25.248768939393937,85.4464962121212,12.0,12.0,1.125,1.25
2010-01-11,Amazonia,,13.0,6.828965517241379,26.206777557053417,81.70169062547535,162.0,108.0,2.9931034482758623,4.528735632183908
2010-01-11,Caatinga,,28.0,0.9022727272727272,25.96863389343306,72.51050406289828,62.0,17.0,4.8352272727272725,7.2943181818181815
2010-01-11,Cerrado,,24.0,4.842526690391459,25.046667018550174,74.94100712888276,301.0,168.0,3.1076512455516014,5.205516014234876
2010-01-11,Mata Atlantica,,17.0,4.909081885856079,24.50566549232553,77.39792615123582,589.0,329.0,3.7667493796526053,5.816377171215881
2010-01-11,Pampa,,0.0,0.29504950495049503,25.298408769448372,79.72294908062234,0.0,0.0,2.8118811881188117,3.633663366336634
2010-01-11,Pantanal,,0.0,8.325000000000001,24.776811594202897,87.00237771739131,13.0,7.0,1.25,1.6875
2010-01-12,Amazonia,,32.0,5.39862385321101,26.637703353603584,80.03416441141614,132.0,69.0,3.2247706422018347,5.0504587155963305
2010-01-12,Caatinga,,3.0,1.5227272727272727,26.44960192443249,70.6258925803523,110.0,78.0,5.097727272727273,7.382954545454545
2010-01-12,Cerrado,,13.0,3.251423487544484,25.130725730026743,75.51283751586278,265.0,156.0,3.51423487544484,5.705516014234876
2010-01-12,Mata Atlantica,,7.0,5.178021978021978,24.432274105764364,77.74173443800068,783.0,320.0,3.7527472527472527,6.3316683316683315
2010-01-12,Pampa,,0.0,5.9485148514851485,24.44434818481848,82.77103960396039,83.0,20.0,0.9603960396039604,3.504950495049505
2010-01-12,Pantanal,,0.0,11.0,25.09765625,84.38541666666667,10.0,7.0,1.4375,1.875
2010-01-13,Amazonia,,5.0,3.7091743119266054,26.084160978962533,82.2864420988078,81.0,47.0,3.9174311926605503,5.724770642201835
2010-01-13,Caatinga,,39.0,2.0613636363636365,26.060408556703315,71.50829254474495,184.0,41.0,5.245454545454545,8.05340909090909
2010-01-13,Cerrado,,1.0,7.666192170818505,24.201856196947418,79.2792175699553,399.0,220.0,3.4884341637010676,5.773131672597865
2010-01-13,Mata Atlantica,,10.0,6.783399602385686,23.698363971778214,79.57265272175242,726.0,362.0,3.9990059642147116,6.692345924453281
2010-01-13,Pampa,,0.0,0.6831683168316832,21.4021902190219,74.25388967468174,7.0,3.0,1.891089108910891,4.267326732673268
2010-01-13,Pantanal,,0.0,26.950000000000003,24.420943911161302,87.8797877846791,13.0,13.0,1.4375,1.4375
2010-01-14,Amazonia,,13.0,3.683181818181818,26.247081748260417,82.19418032316365,114.0,58.0,4.129545454545455,6.45
2010-01-14,Caatinga,,14.0,1.7470454545454546,26.427619048238185,70.70542337024764,139.0,70.0,5.836363636363636,8.636363636363637
2010-01-14,Cerrado,,30.0,3.397508896797153,24.58703973759528,78.97888336492234,330.0,121.0,3.5320284697508897,6.175266903914591
2010-01-14,Mata Atlantica,,6.0,3.047940446650124,24.011945534962614,77.6383526182862,394.0,144.0,4.475434243176179,7.313647642679901
2010-01-14,Pampa,,0.0,0.10495049504950496,21.780716386856074,69.027747883484,0.0,0.0,2.891089108910891,5.267326732673268
2010-01-14,Pantanal,,0.0,4.8125,23.767447916666665,87.42831688596492,12.0,2.0,1.6875,2.3125
2010-01-15,Amazonia,,8.0,7.331651376146789,26.431077440542442,81.79775077819058,166.0,95.0,4.215596330275229,6.488532110091743
2010-01-15,Caatinga,,21.0,0.13340909090909092,27.023532842104615,67.65841361287389,2.0,2.0,6.831818181818182,9.631818181818181
2010-01-15,Cerrado,,1.0,6.807473309608541,24.553736315049225,79.5580292198878,464.0,221.0,3.25,5.904804270462633
2010-01-15,Mata Atlantica,,15.0,6.791300000000001,23.498064463018867,77.07152369034951,598.0,359.0,4.328,6.841
2010-01-15,Pampa,,8.0,0.025742574257425745,22.6128300330033,62.18770627062706,0.0,0.0,3.891089108910891,6.267326732673268
2010-01-15,Pantanal,,0.0,4.524999999999999,25.29012784090909,81.93016098484848,2.0,2.0,2.5625,3.0625
2010-01-16,Amazonia,,29.0,3.0990909090909096,26.823979636591478,80.6370287456732,128.0,29.0,4.6068181818181815,7.334090909090909
2010-01-16,Caatinga,,40.0,0.30856481481481485,27.00559008159294,66.28403022621406,46.0,1.0,7.496527777777778,10.581018518518519
2010-01-16,Cerrado,,27.0,4.867615658362989,25.17335186275603,76.3003670597571,306.0,155.0,3.7019572953736657,5.994661921708185
2010-01-16,Mata Atlantica,,7.0,6.3861723446893786,23.421437254151463,78.04047810790257,640.0,321.0,4.390280561122244,7.067635270541082
2010-01-16,Pampa,,0.0,43.26930693069308,21.601897689768975,79.83168316831683,90.0,86.0,0.7524752475247525,1.386138613861386
2010-01-16,Pantanal,,1.0,6.375,26.517559523809524,80.26227678571428,7.0,4.0,2.25,2.8125
2010-01-17,Amazonia,,14.0,1.705054945054945,27.2807533333936,78.7339050341035,73.0,12.0,5.1340659340659345,8.03956043956044
2010-01-17,Caatinga,,4.0,5.118981481481482,26.797815271535498,67.47259942122407,297.0,159.0,5.243055555555555,9.616898148148149
2010-01-17,Cerrado,,15.0,2.220159151193634,25.70547811666144,72.6228578972357,147.0,84.0,4.439434129089301,6.821396993810787
2010-01-17,Mata Atlantica,,7.0,8.159404466501242,23.981946016263688,79.14219026345012,925.0,472.0,4.091811414392059,6.795533498759305
2010-01-17,Pampa,,0.0,1.5425742574257426,24.15647689768977,78.3147689768977,17.0,4.0,1.4653465346534653,1.99009900990099
2010-01-17,Pantanal,,1.0,1.7,27.34471153846154,77.61798878205128,2.0,0.0,3.0,3.8125
2010-01-18,Amazonia,,19.0,5.513636363636364,27.121434181627194,78.70527782051036,134.0,57.0,5.418181818181818,8.518181818181818
2010-01-18,Caatinga,,27.0,1.1731481481481483,26.09810142880119,68.4710080165352,88.0,41.0,6.006944444444445,10.489583333333334
2010-01-18,Cerrado,,28.0,2.270640569395018,26.127980031088132,68.81385600054945,222.0,72.0,4.932384341637011,7.526690391459074
2010-01-18,Mata Atlantica,,10.0,2.603694458312531,24.476982671202187,76.38228190791192,449.0,203.0,4.6330504243634545,7.513230154767848
2010-01-18,Pampa,,0.0,2.5326732673267327,25.595049504950495,76.20851013672795,24.0,8.0,1.99009900990099,2.8316831683168315
2010-01-18,Pantanal,,1.0,4.925,27.879331140350875,74.52850877192982,4.0,3.0,3.25,4.0
2010-01-19,Amazonia,,39.0,1.7631818181818184,27.128906893871687,79.06893810221122,91.0,33.0,5.806818181818182,9.3
2010-01-19,Caatinga,,0.0,4.090277777777778,26.515004444500974,69.55485537426404,166.0,103.0,5.6469907407407405,10.342592592592593
2010-01-19,Cerrado,,35.0,2.2080071174377225,26.0934849323827,68.55904716706983,135.0,66.0,5.569395017793594,8.267793594306049
2010-01-19,Mata Atlantica,,4.0,8.28944472236118,24.84090834457136,76.79884530337915,858.0,529.0,4.686843421710855,7.310655327663832
2010-01-19,Pampa,,0.0,52.4891089108911,23.180363036303632,87.83498349834984,98.0,92.0,0.5643564356435643,0.8613861386138614
2010-01-19,Pantanal,,0.0,1.3,28.034374999999997,72.30208333333334,3.0,1.0,3.8125,4.9375
2010-01-20,Amazonia,,17.0,4.311778290993072,27.091840503041766,79.90598614449846,146.0,50.0,4.362586605080831,10.018475750577368
2010-01-20,Caatinga,,20.0,5.621990740740741,26.009124666806958,70.80971423840276,357.0,138.0,4.273148148148148,9.67361111111111
2010-01-20,Cerrado,,18.0,5.2119429590017825,25.72499433076222,71.12965764467812,303.0,231.0,5.7263814616755795,8.388591800356506
2010-01-20,Mata Atlantica,,26.0,9.75087543771886,24.014405155249158,78.4486104531144,922.0,651.0,4.8299149574787394,7.342671335667834
2010-01-20,Pampa,,0.0,0.22376237623762377,23.062788778877888,74.6802805280528,0.0,0.0,1.5643564356435644,1.8613861386138615
2010-01-20,Pantanal,,0.0,9.475,26.730989583333333,77.88802083333333,6.0,3.0,3.25,4.6875
2010-01-21,Amazonia,,28.0,6.683181818181818,26.700988640932668,80.5749145235998,164.0,98.0,4.3545454545454545,9.459090909090909
2010-01-21,Caatinga,,4.0,0.983564814814815,26.583870457129777,70.11362082693405,71.0,24.0,4.974537037037037,10.33912037037037
2010-01-21,Cerrado,,21.0,7.305338078291816,24.798016159164444,76.39607017425945,485.0,279.0,4.575622775800712,8.244661921708184
2010-01-21,Mata Atlantica,,10.0,6.657376212353241,23.43481819719681,78.57030404673748,617.0,436.0,5.352730985196529,7.7549770290964775
2010-01-21,Pampa,,0.0,0.2732673267326733,21.447813531353134,73.28375,0.0,0.0,2.5643564356435644,2.8613861386138613
2010-01-21,Pantanal,,0.0,9.2875,25.750260416666666,79.61979166666667,9.0,9.0,1.8125,2.375
2010-01-22,Amazonia,,3.0,7.219545454545455,26.313292770620645,82.42956969557117,172.0,114.0,4.5636363636363635,9.318181818181818
2010-01-22,Caatinga,,11.0,0.6,26.89332395956802,68.46983913703122,71.0,10.0,5.408564814814815,11.234953703703704
2010-01-22,Cerrado,,7.0,7.781494661921708,24.215584263091927,78.62735754184048,522.0,282.0,3.797153024911032,7.512455516014235
2010-01-22,Mata Atlantica,,11.0,5.550382848392037,23.361230192846417,78.9464686580327,691.0,369.0,5.089841755997958,7.559979581419092
2010-01-22,Pampa,,1.0,0.04752475247524753,22.489521452145215,73.54041666666667,0.0,0.0,3.5643564356435644,3.8613861386138613
2010-01-22,Pantanal,,2.0,12.212499999999999,25.670572916666664,78.08333333333334,6.0,3.0,2.3125,2.75
2010-01-23,Amazonia,,19.0,7.213181818181819,26.169951650406347,82.4249162782568,181.0,120.0,4.556818181818182,7.6022727272727275
2010-01-23,Caatinga,,7.0,0.17268518518518516,27.126876683655514,66.20588345139468,23.0,0.0,6.328703703703703,12.234953703703704
2010-01-23,Cerrado,,14.0,8.300889679715302,23.78717407121478,80.40919141341361,507.0,346.0,3.790035587188612,6.429715302491103
2010-01-23,Mata Atlantica,,6.0,5.354066496163683,23.610698724808273,78.13300214380295,583.0,336.0,5.5017902813299235,8.050639386189259
2010-01-23,Pampa,,0.0,0.2831683168316832,22.904867986798678,75.78041666666667,3.0,0.0,4.445544554455446,4.861386138613861
2010-01-23,Pantanal,,0.0,4.5874999999999995,26.153385416666666,73.4140625,2.0,2.0,3.1875,3.625
2010-01-24,Amazonia,,1.0,11.424311926605505,25.927520016298686,83.94663075569542,190.0,156.0,4.488532110091743,7.35091743119266
2010-01-24,Caatinga,,6.0,0.9368055555555556,27.337020961934154,64.85608281893003,68.0,6.0,7.082175925925926,13.200231481481481
2010-01-24,Cerrado,,5.0,3.706939501779359,24.48594749244205,77.96622000723345,327.0,150.0,4.277580071174377,6.699288256227758
2010-01-24,Mata Atlantica,,13.0,5.331560102301791,23.896731927780422,77.66177970505437,603.0,363.0,5.878772378516624,8.574424552429667
2010-01-24,Pampa,,3.0,2.3049504950495048,24.473102310231024,77.19059405940594,13.0,4.0,4.920792079207921,5.663366336633663
2010-01-24,Pantanal,,1.0,4.375,25.99140625,76.78645833333333,2.0,2.0,4.0625,4.5
2010-01-25,Amazonia,,2.0,10.124545454545455,25.700024563929365,82.86080956509355,266.0,125.0,4.0590909090909095,6.806818181818182
2010-01-25,Caatinga,,11.0,1.1555555555555554,27.13371008099065,64.292104074877,37.0,35.0,7.947916666666667,13.877314814814815
2010-01-25,Cerrado,,3.0,8.888256227758006,24.284625672929856,79.71318751365223,465.0,294.0,3.98220640569395,5.970640569395018
2010-01-25,Mata Atlantica,,29.0,7.367877237851663,23.514130767970034,78.9479932156713,682.0,506.0,5.982097186700767,8.516624040920716
2010-01-25,Pampa,,0.0,0.23366336633663368,24.950453795379538,77.21947194719472,0.0,0.0,5.920792079207921,6.663366336633663
2010-01-25,Pantanal,,2.0,2.7,26.862760416666664,75.45052083333333,7.0,0.0,3.75,5.5
2010-01-26,Amazonia,,6.0,6.119362186788155,25.893184757535554,85.41518874856031,185.0,84.0,3.9863325740318905,6.170842824601367
2010-01-26,Caatinga,,3.0,3.2511574074074074,26.6104070150968,68.3766260584837,229.0,94.0,7.028935185185185,14.22337962962963
2010-01-26,Cerrado,,11.0,5.958007117437723,24.421624331759514,79.25828438325289,443.0,223.0,3.8745551601423487,6.49644128113879
2010-01-26,Mata Atlantica,,27.0,3.179887697805003,23.793066840708494,77.27012697651047,432.0,179.0,6.5548749361919345,9.25829504849413
2010-01-26,Pampa,,0.0,0.2930693069306931,25.002846534653465,76.52194719471947,3.0,0.0,6.861386138613861,7.663366336633663
2010-01-26,Pantanal,,0.0,5.7875,26.872395833333332,77.6171875,7.0,5.0,3.625,4.875
2010-01-27,Amazonia,,2.0,12.884282460136674,25.844825090560953,84.76619820563029,274.0,133.0,3.931662870159453,6.164009111617312
2010-01-27,Caatinga,,14.0,8.662037037037036,26.626489323159817,71.02846529236695,306.0,218.0,6.59837962962963,10.855324074074074
2010-01-27,Cerrado,,6.0,11.359252669039147,24.143228007096486,79.8119255480439,484.0,300.0,4.048932384341637,6.3087188612099645
2010-01-27,Mata Atlantica,,13.0,4.137468734367183,23.70658773620982,77.1936951585166,489.0,186.0,6.710355177588794,9.671335667833917
2010-01-27,Pampa,,0.0,11.798019801980198,23.914645214521453,82.15148514851487,43.0,40.0,4.752475247524752,5.4950495049504955
2010-01-27,Pantanal,,0.0,10.0,26.103906249999998,80.95052083333333,6.0,4.0,3.75,4.8125
2010-01-28,Amazonia,,1.0,12.80183486238532,25.83918974811403,85.20650705356681,234.0,130.0,4.174311926605505,6.268348623853211
2010-01-28,Caatinga,,0.0,4.532870370370371,26.626213818860876,71.57906964869281,287.0,134.0,5.9375,9.42013888888889
2010-01-28,Cerrado,,3.0,6.989380530973452,24.52651463151416,79.39425120716496,424.0,250.0,4.084955752212389,6.246902654867257
2010-01-28,Mata Atlantica,,3.0,5.076984523215177,23.66854606327272,78.83004968903622,648.0,325.0,6.750374438342487,9.8172740888667
2010-01-28,Pampa,,1.0,6.1702970297029704,23.408539603960396,84.25453795379539,53.0,13.0,3.1683168316831685,5.653465346534653
2010-01-28,Pantanal,,0.0,7.0875,26.49036458333333,82.16927083333333,9.0,3.0,3.4375,4.8125
2010-01-29,Amazonia,,6.0,7.479814385150813,26.255812243634168,84.00824347965118,233.0,134.0,4.445475638051044,6.352668213457076
2010-01-29,Caatinga,,13.0,2.888888888888889,26.765285084093335,70.02191915214347,208.0,50.0,6.188657407407407,10.144675925925926
2010-01-29,Cerrado,,5.0,9.433392539964476,24.45848986676309,79.37832808353909,470.0,348.0,4.507104795737122,6.262877442273535
2010-01-29,Mata Atlantica,,6.0,4.635817908954477,23.959946850228867,78.27801032550909,541.0,248.0,6.846423211605803,10.51975987993997
2010-01-29,Pampa,,2.0,2.6831683168316833,24.164751296558226,80.18428807166431,41.0,7.0,3.4455445544554455,6.514851485148514
2010-01-29,Pantanal,,0.0,2.2625,26.88567708333333,79.74479166666667,3.0,0.0,4.25,5.8125
2010-01-30,Amazonia,,3.0,6.402790697674418,26.779460591835743,81.84183126028005,125.0,80.0,4.586046511627907,6.572093023255814
2010-01-30,Caatinga,,7.0,0.5217592592592593,27.18411518282196,65.927993280371,22.0,13.0,7.15625,11.101851851851851
2010-01-30,Cerrado,,19.0,3.0637089618456077,25.2780993941118,75.57748538322699,205.0,121.0,5.102928127772849,6.940550133096717
2010-01-30,Mata Atlantica,,5.0,2.489665501747379,24.46090347816867,76.63202950173614,328.0,219.0,7.4822765851223165,11.103844233649525
2010-01-30,Pampa,,1.0,0.8415841584158416,26.65720691634381,71.98602740708853,12.0,0.0,4.128712871287129,7.514851485148514
2010-01-30,Pantanal,,0.0,6.4625,26.903645833333332,79.22395833333333,7.0,3.0,3.9375,5.875
2010-01-31,Amazonia,,0.0,3.7958810068649886,26.949963577666,81.66243368322341,158.0,52.0,4.837528604118993,7.217391304347826
2010-01-31,Caatinga,,4.0,1.038888888888889,27.228095675417915,66.90242771994734,72.0,26.0,7.4907407407407405,11.758101851851851
2010-01-31,Cerrado,,2.0,2.6976868327402133,25.537137057039438,73.40580744490302,230.0,52.0,5.648576512455516,7.751779359430605
2010-01-31,Mata Atlantica,,9.0,2.1719420868696955,24.779746548482542,75.69953732592141,330.0,123.0,7.751872191712431,11.563654518222666
2010-01-31,Pampa,,0.0,0.3425742574257426,27.179042904290426,74.13283828382839,4.0,0.0,5.00990099009901,8.514851485148515
2010-01-31,Pantanal,,0.0,27.825000000000003,25.614515398550726,82.78374094202898,10.0,8.0,3.75,5.25
2010-02-01,Amazonia,,1.0,9.882027649769586,26.623190949358715,84.08590783975086,215.0,123.0,4.8663594470046085,7.476958525345622
2010-02-01,Caatinga,,2.0,2.041898148148148,27.30208675951012,67.67218350496263,103.0,39.0,7.174768518518518,11.841435185185185
2010-02-01,Cerrado,,21.0,2.2054625550660796,26.12224737325464,70.32986469840297,82.0,48.0,6.412334801762115,8.536563876651982
2010-02-01,Mata Atlantica,,13.0,2.499352911896466,25.344397373723282,72.56337641569527,327.0,134.0,7.939273270283723,11.874564459930314
2010-02-01,Pampa,,0.0,2.37029702970297,27.365800330033004,76.74463696369637,30.0,9.0,3.9702970297029703,7.792079207920792
2010-02-01,Pantanal,,0.0,4.075,26.816832386363636,77.22987689393939,2.0,2.0,4.625,6.125
2010-02-02,Amazonia,,2.0,4.907482993197278,26.801230129969625,82.28918213297833,161.0,81.0,5.258503401360544,7.9977324263038545
2010-02-02,Caatinga,,2.0,0.3715277777777778,27.217321503727753,66.68821135461761,51.0,0.0,8.012731481481481,12.841435185185185
2010-02-02,Cerrado,,24.0,1.2144239226033422,26.607096983041565,67.24018823010937,100.0,47.0,7.101143359718558,9.379947229551451
2010-02-02,Mata Atlantica,,24.0,1.4040816326530614,25.949171777147136,70.1184073904084,301.0,66.0,8.530114484818318,12.326530612244898
2010-02-02,Pampa,,0.0,4.194059405940594,27.820008250825083,74.26938943894389,26.0,18.0,4.138613861386139,7.336633663366337
2010-02-02,Pantanal,,1.0,0.075,28.208072916666666,70.38802083333333,0.0,0.0,5.625,7.125
2010-02-03,Amazonia,,8.0,1.4126984126984128,27.75664033736015,78.35006843456286,60.0,22.0,6.0022675736961455,8.870748299319727
2010-02-03,Caatinga,,28.0,0.23842592592592593,27.271286566628763,65.05701415962746,13.0,6.0,8.918981481481481,13.827546296296296
2010-02-03,Cerrado,,25.0,0.5744942832014072,27.161892513990914,64.25297380612915,55.0,18.0,7.985927880386983,10.311345646437994
2010-02-03,Mata Atlantica,,14.0,2.715480338476854,26.652121423482285,67.24979563253872,219.0,100.0,9.038327526132404,13.244400199104032
2010-02-03,Pampa,,1.0,1.6534653465346532,30.414497878359267,62.69083333333333,11.0,4.0,4.96039603960396,8.297029702970297
2010-02-03,Pantanal,,1.0,0.3375,28.64939236111111,69.54253472222223,1.0,0.0,6.4375,8.125
2010-02-04,Amazonia,,34.0,1.76281179138322,28.137575814837717,76.51688834693972,72.0,18.0,6.412698412698413,9.580498866213151
2010-02-04,Caatinga,,1.0,0.11458333333333336,27.82360432984922,62.82829723324515,8.0,0.0,9.789351851851851,14.827546296296296
2010-02-04,Cerrado,,50.0,1.2986807387862795,27.11175450920545,64.65831896644572,101.0,38.0,8.623570800351803,11.156552330694812
2010-02-04,Mata Atlantica,,40.0,2.013765586034913,26.643445452026498,67.72369147477626,303.0,137.0,9.106733167082295,13.594014962593516
2010-02-04,Pampa,,1.0,10.914851485148516,27.48011551155115,73.14150165016503,72.0,42.0,2.1386138613861387,7.01980198019802
2010-02-04,Pantanal,,3.0,0.075,29.61569602272727,67.3487215909091,0.0,0.0,7.4375,9.125
2010-02-05,Amazonia,,17.0,3.0027210884353743,28.081649318257686,77.91579893806077,102.0,27.0,6.841269841269841,10.24716553287982
2010-02-05,Caatinga,,35.0,0.3131944444444445,28.405844845785424,60.70303887581525,34.0,7.0,10.37037037037037,15.53587962962963
